OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
1876,S/H9/18,BHCB,100,569.072673117,9663.373046875,616.800080917432
1877,S/H9/18,BHCB,190,532.189383976,15559.91796875,575.9128156724
1878,S/H9/18,BHCB,135,359.473122396,4931.72265625,389.771359086399
1879,S/H9/18,BHCB,120,540.482587632,17261.435546875,585.828327291776
1880,S/H9/18,BHCB,100,327.244823826,6166.162109375,354.062534361482
1881,S/H9/18,BHCS,2,329.149532932,5284.998046875,356.361435246612
1882,S/H9/18,BHCB,100,163.903956563,1690.505859375,177.73909650828
1883,S/H9/18,BHCS,9,124.273675601,1054.90234375,134.598100271902
1884,S/H9/18,BHCB,140,333.658651675,8281.013671875,361.419459195881
1885,S/H9/18,BHCS,8,337.453324148,8260.021484375,365.566639984072
1886,S/H9/18,BHCS,1,78.0647915173,412.13671875,84.5591741200826
1887,S/H9/18,BHCB,100,692.020586259,27139.357421875,750.69591419793
1888,S/H9/18,BHCB,100,261.529391662,4163.041015625,283.591483895203
1889,S/H9/18,BHCB,100,282.92024275,4727.505859375,306.24173481948
1890,S/H9/18,BHCS,6,170.265136923,1999.740234375,184.37616619772
1891,S/H9/18,BHCS,1,354.685099715,7850,384.385946739783
1892,S/H9/18,BHCB,115,681.899805444,13499.421875,739.04906595764
1893,S/H9/18,BHCS,8,438.669543664,10725.072265625,475.301678018935
1894,S/H9/18,BHCS,2,84.9756492353,474.943359375,92.073878804477
1895,S/H9/18,BHCB,145,226.678086075,3488.595703125,245.734595693345
1896,S/H9/18,BHCS,2,362.787848474,6722.38671875,392.556128941439
1897,S/H9/18,BHCS,1,576.19819034,26408.603515625,624.430513442291
1898,S/H9/18,BHCB,100,298.668805613,3922.6953125,323.822332006114
1899,S/H9/18,BHCB,80,416.375692589,7336.142578125,450.955905919878
1900,S/H9/18,BHCB,80,197.336892326,2505.1171875,214.022231801449
1901,S/H9/18,BHCS,9,324.62671122,6615.24609375,351.63986576601
1902,S/H9/18,BHCS,3,253.31236441,4653.439453125,274.42678113308
1903,S/H9/18,BHCB,120,221.134203357,2661.3359375,239.834511367331
1904,S/H9/18,BHCB,100,109.329531697,779.30078125,118.409342475243
1905,S/H9/18,BHCS,1,79.2204448542,463.404296875,85.8067755126438
1906,S/H9/18,BHCS,4,164.040070009,1636.98046875,177.606635533967
1907,S/H9/18,BHCB,100,237.349753458,3665.46875,256.974940915474
1908,S/H9/18,BHCS,3,48.2954550215,127.162109375,52.2951773450351
1909,S/H9/18,BHCB,120,359.415039664,9328.556640625,389.400150658105
1910,S/H9/18,BHCB,115,144.374152055,1515.953125,156.423111649945
1911,S/H9/18,BHCB,100,156.375919396,1690.18359375,169.373142021262
1912,S/H9/18,BHCB,100,179.118396219,2260.263671875,194.14565583019
1913,S/H9/18,BHCS,8,336.902196295,7968.47265625,364.69710528463
1914,S/H9/18,BHCB,80,329.552869341,5197.517578125,356.291501528651
1915,S/H9/18,BHCS,1,288.783814654,5449.603515625,312.912498204701
1916,S/H9/18,BHCS,8,697.902571204,22779.783203125,755.810374161219
1917,S/H9/18,BHCB,100,536.556152857,8883.06640625,581.698760730247
1918,S/H9/18,BHCS,3,2417.51527438,311190.646484375,2622.25781900528
1919,S/H9/18,BHCS,8,234.025885765,3966.80078125,253.512437584705
1920,S/H9/18,BHCS,8,489.778924674,8436.90234375,530.683962934354
1921,S/H9/18,BHCS,3,64.4356096146,266.1875,69.7403959452623
1922,S/H9/18,BHCS,2,401.380775583,8703.16015625,434.437002800373
1923,S/H9/18,BHCS,1,45.0821081648,148.703125,48.8443894999539
1924,S/H9/18,BHCS,8,77.1672089306,434.9453125,83.5988200694113
1925,S/H9/18,BHCB,120,1005.14859737,36015.482421875,1088.10313551079
1926,S/H9/18,BHCB,115,407.094596883,8884.48046875,440.280904785056
1927,S/H9/18,BHCB,115,530.899310065,10588.951171875,574.911380850877
1928,S/H9/18,BHCB,145,1836.61833215,78222.03125,1989.86388736174
1929,S/H9/18,BHCS,3,58.3201236464,241.86328125,63.1720370844057
1930,S/H9/18,BHCS,1,316.472749978,7499.9453125,343.127636121457
1931,S/H8/26,BHCS,1,110.008623326,742.734375,119.108226517852
1932,S/H8/26,BHCB,120,223.86599519,3555.90625,242.436281071474
1933,S/H8/26,BHCB,120,329.471838208,7065.21875,357.089722132567
1934,S/H8/26,BHCB,110,346.626300768,7495.267578125,375.142803557177
1935,S/H8/26,BHCS,1,66.4284854356,322.330078125,71.967085615639
1936,S/H8/26,BHCS,2,312.047084489,3600.033203125,338.653450639268
1937,S/H8/26,BHCS,8,413.139637591,6750.65625,447.981963258557
1938,S/H8/26,BHCS,6,98.1991764912,703.56640625,106.358915497265
1939,S/H8/26,BHCS,8,372.065818303,6006.033203125,403.282484786702
1940,S/H8/26,BHCB,120,424.465580074,11592.833984375,459.483828874204
1941,S/H8/26,BHCS,1,190.70145793,2649.314453125,206.497442800189
1942,S/H8/26,BHCB,120,156.700063111,1750.79296875,169.82341070415
1943,S/H8/26,BHCS,2,368.532756547,4613.28515625,399.870374075301
1944,S/H8/26,BHCB,110,247.223508886,3903.796875,267.875624708165
1945,S/H8/26,BHCB,100,165.168783284,1434.88671875,179.101641926306
1946,S/H8/26,BHCS,8,127.291869447,1119.1484375,137.99111594643
1947,S/H8/26,BHCB,110,182.722043307,2447.673828125,197.941014274118
1948,S/H8/26,BHCB,15,398.869437496,6785.94140625,432.203606031986
1949,S/H8/26,BHCB,14,113.998029687,903.64453125,123.48717856793
1950,S/H8/26,BHCS,6,258.03815937,4462.984375,279.690068656475
1951,S/H8/26,BHCS,1,466.752359998,10401.953125,506.026925366849
1952,S/H8/26,BHCB,120,50.7375736988,158.98046875,54.9402679143109
1953,S/H8/26,BHCB,100,157.147113313,1771.603515625,170.287442443132
1954,S/H8/26,BHCS,2,153.162579009,1719.890625,165.904121436524
1955,S/H8/26,BHCS,12,170.261147657,2084.3515625,184.531429078863
1956,S/H8/26,BHCB,27,124.072394688,604.84765625,134.222989799384
1957,S/H8/26,BHCB,100,180.207379359,2367.423828125,195.263914512631
1958,S/H8/26,BHCB,130,354.308749055,7039.37109375,383.485276816559
1959,S/H8/26,BHCB,110,242.684536375,3803.3203125,262.680576671114
1960,S/H8/26,BHCS,8,272.983490364,5964.49609375,295.800469051112
1961,S/H8/26,BHCB,120,425.657496518,8683.0390625,461.806346447114
1962,S/H8/26,BHCS,8,179.278820039,2079.205078125,194.245907328562
1963,S/H8/26,BHCS,2,240.321134135,2628.884765625,260.400980300864
1964,S/H8/26,BHCB,100,245.393253789,3780.919921875,265.577941407805
1965,S/H8/26,BHCB,130,492.953510996,7851.435546875,533.323659526164
1966,S/H8/26,BHCS,8,498.961837379,9200.40625,539.94724836035
1967,S/H8/26,BHCB,120,340.976091849,6694.619140625,368.9498395874
1968,S/H8/26,BHCS,2,130.618436945,1257.59765625,141.491131685249
1969,S/H8/26,BHCS,6,129.755988257,1177.861328125,140.650207202849
1970,S/H8/26,BHCB,110,479.62920724,9045.41796875,518.694758909436
1971,S/H8/26,BHCB,130,448.319207433,7138.818359375,484.93426095618
1972,S/H8/26,BHCB,100,183.146085835,2375.24609375,198.327480613812
1973,S/H8/26,BHCB,110,348.019598234,6751.859375,376.550743876403
1974,S/H8/26,BHCB,180,337.162749796,7696.626953125,365.007969831329
1975,S/H8/26,BHCB,100,151.425797916,1346.40625,164.252001269533
1976,S/H8/26,BHCB,210,152.817006406,1585.728515625,165.685718099657
1977,S/H8/26,BHCS,8,357.856993575,6391.2890625,388.240865843427
1978,S/H8/26,BHCB,120,151.051028537,1625.388671875,163.720357544265
1979,S/H8/26,BHCS,12,393.160114144,11072.4140625,425.980766585577
1980,S/H8/26,BHCB,120,238.345027405,3338.3046875,258.071051649274
1981,S/H8/26,BHCB,110,408.83088769,8467.09375,442.754070277851
1982,S/H8/26,BHCB,110,467.271357579,14562.53125,506.206733089286
1983,S/H8/26,BHCB,130,1693.89660726,32299.373046875,1833.6860271154
1984,S/H8/26,BHCB,40,188.389492431,809.25390625,203.653609142179
1985,S/H8/26,BHCB,130,538.941743648,16220.591796875,583.981261147877
1986,S/H8/26,BHCB,120,279.735693553,5163.474609375,302.751883641843
1987,S/H8/26,BHCB,110,181.826084508,1890.80859375,196.833879502946
1988,S/H8/26,BHCS,1,74.6099503932,424.337890625,80.8362927329304
1989,S/H8/26,BHCB,130,185.123640698,2330.7109375,200.415991413354
1990,S/H8/26,BHCB,120,185.320089572,2059.826171875,200.542960289438
1991,S/H8/26,BHCB,100,309.51888339,5808.673828125,335.33664151519
1992,S/H8/26,BHCS,3,67.204036998,323.51171875,72.83526980083
1993,S/H8/26,BHCS,20,428.061090806,10720.759765625,463.825271704968
1994,S/H8/26,BHCB,120,267.51199695,3398.96875,289.447590171902
1995,S/H8/26,BHCS,2,178.00088395,1955.01953125,192.840385302668
1996,S/H8/26,BHCB,65,245.876837008,4052.412109375,266.334449180058
1997,S/H8/26,BHCB,100,195.323014479,2776.44140625,211.647044923091
1998,S/H8/26,BHCS,1,314.270495724,7182.87109375,340.371296554996
1999,S/H8/26,BHCB,110,236.500905237,3485.83984375,256.263003620647
2000,S/H8/26,BHCS,8,160.58081387,1986.796875,173.998764682014
2001,S/H8/26,BHCB,100,727.197787466,24567.078125,786.710964430109
2002,S/H8/26,BHCS,6,130.16814439,1083.291015625,141.150798462495
2003,S/H8/26,BHCS,8,385.650131143,9657.84375,417.498599833002
2004,S/H8/26,BHCS,6,133.669772849,1296.3828125,144.864547967458
2005,S/H8/26,BHCS,8,455.529988954,8946.328125,493.543369812285
2006,S/H8/26,BHCS,12,528.754857698,11296.50390625,573.436513303971
2007,S/H8/26,BHCB,130,129.273150909,1202.974609375,140.097021762169
2008,S/H8/26,BHCB,130,263.044776727,4509.205078125,284.720368533873
2009,S/H8/26,BHCS,2,119.2146606,1085.431640625,129.103084718249
2010,S/H8/26,BHCB,100,264.247748007,5112.115234375,286.248176292146
2011,S/H8/26,BHCB,130,308.004301688,5378.240234375,333.718784608941
2012,S/H8/26,BHCB,120,130.618436945,1257.59765625,141.491131685249
2013,S/H8/26,BHCS,8,130.025651389,1212.322265625,140.906812904392
2014,S/H8/26,BHCS,6,78.894737993,454.583984375,85.4570302724015
2015,S/H8/26,BHCB,120,251.037103348,4160.478515625,271.708437807963
2016,S/H8/26,BHCB,100,288.577293342,5309.087890625,312.476001123409
2017,S/H8/26,BHCS,1,90.2673235587,546.94140625,97.8047069512047
2018,S/H8/26,BHCB,110,279.860070587,4860.6953125,303.246098543809
2019,S/H8/26,BHCS,2,311.980185357,5689.998046875,337.967144084937
2020,S/H8/26,BHCB,120,87.49537058,525.35546875,94.8513632262103
2021,S/H8/26,BHCB,110,196.867334535,2874.138671875,213.301508581812
2022,S/H8/26,BHCB,120,336.011433203,7654.42578125,363.791761538021
2023,S/H8/26,BHCB,110,152.13080466,1651.03125,164.885678350957
2024,S/H8/26,BHCB,33,133.669772849,1296.3828125,144.864547967458
2025,S/H8/26,BHCB,100,287.211741687,3493.2890625,311.598639615528
2026,S/H8/26,BHCB,130,369.977887411,9935.40625,400.720418475262
2027,S/H8/26,BHCS,12,321.207596531,5563.44140625,348.426699256617
2028,S/H8/26,BHCB,100,226.996768554,2999.001953125,245.825464411425
2029,S/H8/26,NBA,NBA,92.2880049289,423.654296875,100.144298149394
2030,S/H8/26,NBA,NBA,221.861437843,1101.34375,239.811883719566
2031,S/H8/26,NBA,NBA,214.156554168,1130.0625,231.545195717599
2032,S/H8/26,NBA,NBA,103.389427575,404.17578125,112.232710078391
2033,S/H8/26,NBA,NBA,102.195159445,401.533203125,110.934331005474
2034,S/H8/26,BHCB,110,135.119814993,1441.8984375,146.421820866596
2035,S/H8/26,BHCB,110,317.094198274,5288.671875,343.055556562146
2036,S/H8/26,BHCB,120,188.015508744,2041.34375,203.790207591984
2037,S/H8/26,BHCB,100,201.573101391,2964.166015625,218.237199329004
2038,S/H8/26,BHCS,1,342.108629834,8024.55859375,370.550109105468
2039,S/H8/26,BHCB,120,515.307665861,13087.146484375,557.426990167829
2040,S/H8/26,BHCB,100,350.558809703,6961.0390625,379.312058263795
2041,S/H8/26,BHCS,20,152.817006406,1585.728515625,165.685718099657
2042,S/H8/26,BHCB,120,107.927052824,818.8515625,116.986647267886
2043,S/H8/26,BHCB,110,300.697835699,5064.60546875,325.749508509912
2044,S/H8/26,BHCS,1,40.2078098723,106.662109375,43.5602543839926
2045,S/H8/26,BHCB,100,296.238386845,5295.796875,320.521268699148
2046,S/H8/26,BHCB,210,428.061090806,10720.759765625,463.825271704968
2047,S/H8/26,BHCS,12,597.542175224,14705.265625,647.387112488766
2048,S/H8/26,BHCB,162,311.980185357,5689.998046875,337.967144084937
2049,S/H8/26,BHCS,12,556.563326216,15764.201171875,602.899040399067
2050,S/H8/26,BHCS,8,168.286830515,1785.43359375,182.335029392282
2051,S/H8/26,BHCB,100,276.097784853,5001.240234375,298.827202810491
2052,S/H8/26,BHCB,120,419.495406523,7854.169921875,454.687019744843
2053,S/H8/26,BHCB,110,576.143785307,14915.931640625,623.659186891656
2054,S/H8/26,BHCB,100,241.246206613,2498.728515625,260.989289878206
2055,S/H8/26,BHCB,100,227.788325798,2171.462890625,246.302327690595
2056,S/H8/26,BHCB,130,520.236771306,14531.57421875,563.199315155274
2057,S/H8/26,BHCB,120,556.428930674,12456.2578125,603.021050331759
2058,S/H8/26,BHCB,130,713.413957276,13310.03515625,773.878909122961
2059,S/H8/26,BHCB,110,237.012675392,3502.552734375,256.821333455605
2060,S/H8/26,BHCB,100,181.620454442,2359.57421875,196.861599976244
2061,S/H8/26,BHCB,100,263.827919259,4684.978515625,285.558890621821
2062,S/H8/26,BHCB,100,147.459493665,1542.259765625,159.836244452996
2063,S/H8/26,BHCB,80,790.970514644,34353.24609375,855.829545834469
2064,S/H8/26,BHCB,100,372.059538151,9363.615234375,402.787867424771
2065,S/H8/26,BHCB,80,102.250203909,553,110.738662723463
2066,S/H8/26,BHCB,120,108.592850621,734.70703125,117.62252406666
2067,S/H8/26,BHCS,8,273.49317957,3528.9765625,295.968701669478
2068,S/H8/26,BHCB,120,322.82083549,6991.76953125,349.49687475996
2069,S/H8/26,BHCB,110,444.902569394,8911.451171875,482.269446915939
2070,S/H8/26,BHCB,120,489.469083409,12262.35546875,530.434323879684
2071,S/H8/26,BHCS,3,105.969244373,639.72265625,114.797286934478
2072,S/H8/26,BHCS,6,280.244082021,2932.853515625,303.0535896047
2073,S/H8/26,BHCB,100,273.866940083,5581.384765625,296.579673644535
2074,S/H8/26,BHCS,1,461.897625913,12667.806640625,500.951558657024
2075,S/H8/26,BHCB,110,132.942195864,1374.708984375,144.025249077465
2076,S/H8/26,BHCB,110,487.798642881,10463.419921875,527.565242652853
2077,S/H8/26,BHCB,100,266.861289591,4528.31640625,288.796911269319
2078,S/H8/26,BHCS,8,642.381929977,19018.001953125,696.40430954386
2079,S/H8/26,BHCB,120,285.789038323,5682.0703125,309.425461405915
2080,S/H8/26,BHCB,100,131.057919332,922.34375,142.174322808821
2081,S/H8/26,BHCB,100,350.164697511,4185.79296875,378.879466699527
2082,S/H8/26,BHCB,130,539.992682802,9504.884765625,583.891114667196
2083,S/H8/26,BHCS,2,391.52320039,9018.625,423.871982366422
2084,S/H8/26,BHCB,120,252.69579224,3783.763671875,273.740900054237
2085,S/H8/26,BHCB,100,549.907202093,20408.59765625,595.79279448527
2086,S/H8/26,BHCS,2,310.57627604,2932.68359375,336.717301798286
2087,S/H8/26,BHCS,8,508.627792835,13691.537109375,551.602896657633
2088,S/H8/26,BHCS,6,430.343004582,11413.93359375,466.387527803211
2089,S/H8/26,BHCS,1,114.085013951,556.55078125,123.807394719688
2090,S/H8/26,BHCS,1,131.025994714,840.2578125,141.81658088464
2091,S/H8/26,BHCS,3,108.578842829,864.62890625,117.622724033285
2092,S/H8/26,BHCB,100,185.115835406,2508.638671875,200.562216851714
2093,S/H8/26,BHCB,65,278.615584732,5529.25390625,301.636703945976
2094,S/H8/26,BHCB,120,1436.1157883,30101.138671875,1557.259395585
2095,S/H8/26,BHCB,130,574.271357643,10891.54296875,622.261113794699
2096,S/H8/26,BHCS,6,158.7265826,1881.291015625,171.981923852742
2097,S/H8/26,BHCS,3,162.060636188,1889.654296875,175.530539873123
2098,S/H8/26,BHCS,8,190.962092367,2678.51953125,206.825006607303
2099,S/H8/26,BHCB,120,297.596349792,3547.5,321.836139439809
2100,S/H8/26,BHCB,130,156.785119617,1667.7265625,169.872492238542
2101,S/H8/26,BHCB,100,214.901862225,3245.701171875,232.654759442601
2102,S/H8/26,BHCS,17,204.942261084,2588.55078125,222.214712443426
2103,S/H8/26,BHCB,120,172.656920777,2178.685546875,187.074314551054
2104,S/H8/26,BHCB,100,260.914039831,4311.2265625,282.394883185162
2105,S/H8/26,BHCB,110,322.235861279,5154.681640625,348.757060747676
2106,S/H8/26,BHCB,100,308.660681128,6317.70703125,334.372222765347
2107,S/H8/26,BHCS,2,219.675955892,3514.02734375,238.220340049702
2108,S/H8/26,BHCB,110,327.294971928,5361.19140625,354.609498497386
2109,S/H8/26,BHCB,45,243.113346368,4333.712890625,263.391600431847
2110,S/H8/26,BHCB,220,204.942261084,2588.55078125,222.214712443426
2111,S/H8/26,BHCB,110,473.00059399,8177.693359375,511.49061549807
2112,S/H8/26,BHCS,8,602.40324472,10729.755859375,653.05810057162
2113,S/H8/26,BHCS,13,337.162749796,7696.626953125,365.007969831329
2114,S/H8/26,BHCS,6,160.481010249,1474.103515625,174.106709477113
2115,S/H8/26,BHCS,1,356.863422132,10752.048828125,386.472465977521
2116,S/H8/26,BHCB,120,747.487229531,22620.310546875,810.061614307171
2117,S/H8/26,BHCS,1,163.490152845,2052.59765625,177.211625725329
2118,S/H8/26,BHCB,130,893.476813994,29422.94140625,968.38528653942
2119,S/H8/26,BHCB,110,341.790106255,6188.212890625,369.778645084214
2120,S/H8/26,BHCB,130,650.293726104,11791.19921875,704.03631355262
2121,S/I-TOF/2,BHCS,2,346.700607262,5694.94921875,375.750660162247
2122,S/I-TOF/2,BHCS,1,694.016805091,32176.4375,752.148915779931
2123,S/I-TOF/2,BHCS,1,31.0369833056,65.865234375,33.6407584027477
2124,S/I-TOF/2,BHCS,1,29.4400361723,56.345703125,31.8785645998321
2125,S/I-TOF/2,BHCS,1,55.3745103109,223.07421875,59.9580343553783
2126,S/I-TOF/2,BHCS,1,36.5651939943,83.3125,39.5838204841763
2127,S/I-TOF/2,BHCS,1,70.155726901,306.345703125,75.9744046122435
2128,S/I-TOF/2,BHCS,1,84.8439963522,435.412109375,91.8707609682088
2129,S/I-TOF/2,BHCS,1,56.733337983,187.396484375,61.3578505638696
2130,S/I-TOF/2,BHCS,2,300.51822344,5323.623046875,325.588690121136
2131,S/I-TH/1,BHCS,1,53.117528562,169.501953125,57.4984525634365
2132,S/I-TH/1,BHCS,1,67.7331025718,254.544921875,73.3334468783437
2133,S/I-TH/1,BHCS,1,173.036796649,1871.984375,187.478310637855
2134,S/I-TH/1,BHCS,1,171.265837744,1283.896484375,185.584256376025
2135,S/I-TCV/2,BHCS,1,212.572589284,2502.361328125,230.436866535391
2136,S/I-TCV/2,BHCS,1,85.7454905457,497.529296875,92.832235207223
2137,S/I-TCV/2,BHCS,1,135.312691764,1287.232421875,146.648176221716
2138,S/I-TCV/2,BHCB,20,147.813191776,1608.947265625,160.197858393708
2139,S/I-TCV/2,BHCB,25,345.940289624,6802.837890625,374.572012429639
2140,S/I-TCV/2,BHCB,35,282.874832665,5419.59765625,306.215175243372
2141,S/I-TCV/2,BHCB,15,81.5209360177,473.70703125,88.3040833613377
2142,S/I-TCV/2,BHCB,25,80.9989696391,479.283203125,87.7446719038536
2143,S/I-TCV/2,BHCB,20,80.4773065394,470.35546875,87.1745550239175
2144,S/I-TCV/2,BHCB,55,378.660906459,9878.201171875,410.309507593009
2145,S/I-TCV/2,BHCB,30,495.894341391,12295.333984375,537.094666202945
2146,S/I-TCV/2,BHCS,1,193.08335268,913.986328125,208.895887323329
2147,S/I-TCV/2,BHCS,1,36.3644281353,72.466796875,39.3736230723188
2148,S/I-TCV/2,BHCB,45,399.941706497,9726.080078125,433.317775372634
2149,S/I-TCV/2,BHCB,15,140.097732438,1246.693359375,151.896983651451
2150,S/I-TCV/2,BHCS,1,135.946692311,1361.20703125,147.283449957589
2151,S/I-TCV/2,BHCS,2,633.224763589,13094.20703125,685.829169459785
2152,S/I-TCV/2,BHCS,4,331.401938127,5701.009765625,359.042453786823
2153,S/I-TCV/2,BHCB,20,905.389525117,40579.498046875,982.175474441721
2154,S/I-TCV/2,BHCB,20,917.154616707,43170.779296875,994.056614405999
2155,S/I-TCV/2,BHCB,25,417.050807535,9256.109375,452.122341334237
2156,S/I-TCV/2,BHCB,25,839.093611409,37385.732421875,909.206568770946
2157,S/I-TCV/2,BHCB,45,1047.28330362,64233.326171875,1134.92910137732
2158,S/I-TCE/2,BHCB,20,348.127023465,5873.755859375,376.754521325468
2159,S/I-TCE/2,BHCB,70,1269.86927717,48113.9140625,1375.65576636621
2160,S/I-TCE/2,BHCB,95,480.645374065,16242.287109375,520.711743034972
2161,S/I-TCE/2,BHCB,70,569.37169502,22088.96484375,617.336452396939
2162,S/I-TCE/2,BHCB,105,478.538428297,16348.67578125,518.608387419102
2163,S/I-TCE/2,BHCB,105,478.978150185,16284.244140625,519.011291842519
2164,S/I-TCE/2,BHCB,105,528.223394996,21283.046875,572.415509091754
2165,S/I-TCE/2,BHCS,8,586.185779149,22728.4609375,634.640025151558
2166,S/I-TCE/2,BHCB,90,311.247890356,5974.123046875,337.671275025348
2167,S/I-TCE/2,BHCB,90,311.249736704,5970.177734375,337.458186555219
2168,S/I-TCE/2,BHCB,45,573.117010914,19004.140625,620.320821557983
2169,S/I-TCE/2,BHCB,45,362.303033271,9586.83984375,392.595553123543
2170,S/I-TCE/2,BHCB,100,518.110055773,16772.578125,560.630384461504
2171,S/I-TCE/2,BHCB,20,307.377681201,4708.6640625,333.352874830853
2172,S/I-TCE/2,BHCB,45,480.415316432,16399.326171875,520.577754122426
2173,S/I-TCE/2,BHCB,45,474.003402276,16937.7578125,513.631052328226
2174,S/I-TCE/2,BHCB,45,662.393287466,23337.0390625,716.658498300541
2175,S/I-TCE/2,BHCB,160,551.696065041,19733.455078125,597.189165623995
2176,S/I-TCE/2,BHCB,20,177.984853523,1448.7578125,192.764753972904
